"IndicatorName","Country_ISO","Year","FormularString","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","SurveyID","Country","SurveySource","CountryCode","VersionCode","InUse.x","VariableID","DatasetSource","InUse.y","MergeResult","AnaResult","TreeID"
"SecondaryEducation2035","VNM","2010","Ethnicity+PoorerHousehold+Religion+Residence+Sex","0","10931.7019645949",0.242334628303034,"0.192044751495915",0.533755845699995,"0.087565625050421","0.032687182088149","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Religion ~ No religion","MIN-leaf // PoorerHousehold~1 // Religion~MinorReligion + Buddhism","0","10931.7019645949",0.242334628303034,"0.192044751495915",0.533755845699995,"0.087565625050421","0.032687182088149","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Religion ~ No religion","MIN-leaf // PoorerHousehold~1 // Religion~MinorReligion + Buddhism","VNM2010","Viet Nam","MICS","Viet Nam","2010","Y","E14","","Y","Both","Two","VNM+2010+SecondaryEducation2035+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","ARM","2010","PoorerHousehold+Residence+Sex","0","5943.401508",0.913083524088913,"0.325150343351159",0.970797645534253,"0.189035640531388","0.80795608202766","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","0","5943.401508",0.913083524088913,"0.325150343351159",0.970797645534253,"0.189035640531388","0.80795608202766","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","ARM61","Armenia","DHS","AM","61","Y","E14","","Y","Both","Two","ARM+2010+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","NPL","2016","PoorerHousehold+Residence+Sex","0.5","11522.915915",0.365244266472633,"0.198176491336483",0.581440871448141,"0.212709122593645","0.163230154551876","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","0.5","11522.915915",0.365244266472633,"0.198176491336483",0.581440871448141,"0.212709122593645","0.163230154551876","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","NPL7H","Nepal","DHS","NP","7H","Y","E14","","Y","Both","Two","NPL+2016+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","IND","2015-2016","PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","766061.75486",0.321498921833018,"0.323716716169073",0.491866916196201,"0.186879810546291","0.075993362727398","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Sex~Female","IND71","India","DHS","IA","71","N","E14","","Y","ALL","ALL","IND+2015-2016+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","MNG","2013","PoorerHousehold+Residence+Sex","0","12923.9086348999",0.700621843875321,"0.318908745818012",0.929176341183247,"0.134258466780648","0.240708961737618","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male","0","12923.9086348999",0.700621843875321,"0.318908745818012",0.929176341183247,"0.134258466780648","0.240708961737618","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male","MNG2013","Mongolia","MICS","Mongolia","2013","Y","E14","","Y","Both","Two","MNG+2013+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","THA","2019","PoorerHousehold+Residence+Sex","1","17498.665892831",0.63154664710684,"0.197120464751359",0.82348975955052,"0.197452547409088","0.350904923842522","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","1","17498.665892831",0.63154664710684,"0.197120464751359",0.82348975955052,"0.197452547409088","0.350904923842522","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","THA2019","Thailand","MICS","Thailand","2019","Y","E14","","Y","Both","Two","THA+2019+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","ARM","2015-2016","PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6647.087058",0.923626056862155,"0.321993731287759",0.981160478740372,"0.210838829064723","0.820717445701562","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","ARM71","Armenia","DHS","AM","71","N","E14","","Y","ALL","ALL","ARM+2015-2016+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","KAZ","2015","Ethnicity+PoorerHousehold+Residence+Sex","1","13430.8929026989",0.940072622333597,"0.243682863067409",0.977903556597461,"0.29110348043185","0.894875575191427","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ MinorEthnicity + Kazakh // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Residence~Rural","1","13430.8929026989",0.940072622333597,"0.243682863067409",0.977903556597461,"0.29110348043185","0.894875575191427","MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ MinorEthnicity + Kazakh // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Residence~Rural","KAZ2015","Kazakhstan","MICS","Kazakhstan","2015","Y","E14","","Y","Both","Two","KAZ+2015+SecondaryEducation2035+Ethnicity+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","TON","2019","PoorerHousehold+Residence+Sex","1","2804.28433033417",0.431983797882538,"0.109137839404861",0.652369427395591,"0.39364213403145","0.248358462792737","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","1","2804.28433033417",0.431983797882538,"0.109137839404861",0.652369427395591,"0.39364213403145","0.248358462792737","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","TON2019","Tonga (5 pc)","MICS","Tonga (5 pc)","2019","Y","E14","","Y","Both","Two","TON+2019+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","BTN","2010","PoorerHousehold+Residence+Sex","1","17714.565285",0.167530968288167,"0.160455248224851",0.362267353716854,"0.167824882189876","0.014735248541605","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","1","17714.565285",0.167530968288167,"0.160455248224851",0.362267353716854,"0.167824882189876","0.014735248541605","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","BTN2010","Bhutan","MICS","Bhutan","2010","Y","E14","","Y","Both","Two","BTN+2010+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","TUR","2013","PoorerHousehold+Residence+Sex","1","11217.979493",0.613322813104914,"0.325026220298867",0.764230740851106,"0.172063879257797","0.295565060885123","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","1","11217.979493",0.613322813104914,"0.325026220298867",0.764230740851106,"0.172063879257797","0.295565060885123","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","TUR61","Turkey","DHS","TR","61","Y","E14","","Y","Both","Two","TUR+2013+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","THA","2012","PoorerHousehold+Residence+Sex","0","14961.0742300566",0.556985549962221,"0.213042129763864",0.726374065878783,"0.157647300130166","0.286613584856944","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","0","14961.0742300566",0.556985549962221,"0.213042129763864",0.726374065878783,"0.157647300130166","0.286613584856944","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","THA2012","Thailand","MICS","Thailand","2012","Y","E14","","Y","Both","Two","THA+2012+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","NPL","2019","Language+PoorerHousehold+Religion+Residence+Sex","1","13407.2978045598",0.317054261005706,"0.235093664915967",0.486407102073704,"0.196656143267753","0.138660002351182","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","1","13407.2978045598",0.317054261005706,"0.235093664915967",0.486407102073704,"0.196656143267753","0.138660002351182","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","NPL2019","Nepal","MICS","Nepal","2019","Y","E14","","Y","Both","Two","NPL+2019+SecondaryEducation2035+Language+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","TON","2019","Ethnicity+PoorerHousehold+Religion+Residence+Sex","1","2804.28433033417",0.431983797882538,"0.076903775162125",0.698209901377335,"0.215862811446008","0.192659474760475","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Religion ~ FreeWesleyanChurch + LatterDaySaints + RomanCatholic // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Religion~FreeChurchTonga + LatterDaySaints + MinorReligion","1","2804.28433033417",0.431983797882538,"0.076903775162125",0.698209901377335,"0.215862811446008","0.192659474760475","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Religion ~ FreeWesleyanChurch + LatterDaySaints + RomanCatholic // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Religion~FreeChurchTonga + LatterDaySaints + MinorReligion","TON2019","Tonga","MICS","Tonga","2019","Y","E14","","Y","Both","Two","TON+2019+SecondaryEducation2035+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","BGD","2014","PoorerHousehold+Residence+Sex","0.5","21633.919716",0.226449204874178,"0.125046148618148",0.380476559414722,"0.198371778500499","0.049691769713541","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","0.5","21633.919716",0.226449204874178,"0.125046148618148",0.380476559414722,"0.198371778500499","0.049691769713541","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","BGD70","Bangladesh","DHS","BD","70","Y","E14","","Y","Both","Two","BGD+2014+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","MDV","2017","PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MDV71","Maldives","DHS","MV","71","Y","E14","","Y","Other","Other","MDV+2017+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","MNG","2013","Ethnicity+PoorerHousehold+Religion+Residence+Sex","0","12923.9086348999",0.700621843875321,"0.179559317906764",0.939225899067756,"0.134258466780648","0.240708961737618","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Religion ~ MinorReligion + Buddism","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male","0","12923.9086348999",0.700621843875321,"0.179559317906764",0.939225899067756,"0.134258466780648","0.240708961737618","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Religion ~ MinorReligion + Buddism","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Male","MNG2013","Mongolia","MICS","Mongolia","2013","Y","E14","","Y","Both","Two","MNG+2013+SecondaryEducation2035+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","KAZ","2015","PoorerHousehold+Residence+Sex","1","13430.8929026989",0.940072622333597,"0.318669630915336",0.972397317433103,"0.188882631236718","0.893500532502517","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","1","13430.8929026989",0.940072622333597,"0.318669630915336",0.972397317433103,"0.188882631236718","0.893500532502517","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","KAZ2015","Kazakhstan","MICS","Kazakhstan","2015","Y","E14","","Y","Both","Two","KAZ+2015+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","TKM","2015","Language+PoorerHousehold+Residence+Sex","0","8366.48222168223",0.191383292097486,"0.379664948930493",0.324990443171437,"0.187497727947354","0.073861491837047","MAX-leaf // Residence ~ Urban","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","0","8366.48222168223",0.191383292097486,"0.379664948930493",0.324990443171437,"0.187497727947354","0.073861491837047","MAX-leaf // Residence ~ Urban","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","TKM2015","Turkmenistan","MICS","Turkmenistan","2015","Y","E14","","Y","Both","Two","TKM+2015+SecondaryEducation2035+Language+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","PAK","2017-2018","PoorerHousehold+Residence+Sex","1","20830.040844",0.369191012518593,"0.365689516743993",0.572222821841966,"0.182042379868508","0.052715638664842","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Sex~Female","1","20830.040844",0.369191012518593,"0.365689516743993",0.572222821841966,"0.182042379868508","0.052715638664842","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Sex~Female","PAK71","Pakistan","DHS","PK","71","N","E14","","Y","Both","Two","PAK+2017-2018+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","NPL","2019","PoorerHousehold+Residence+Sex","1","13407.2978045598",0.317054261005706,"0.235093664915966",0.486407102073705,"0.196656143267754","0.138660002351181","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","1","13407.2978045598",0.317054261005706,"0.235093664915966",0.486407102073705,"0.196656143267754","0.138660002351181","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male","MIN-leaf // PoorerHousehold~1 // Sex~Female","NPL2019","Nepal","MICS","Nepal","2019","Y","E14","","Y","Both","Two","NPL+2019+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","THA","2012","Ethnicity+PoorerHousehold+Religion+Residence+Sex","0","14961.0742300566",0.556985549962221,"0.213042129763864",0.726374065878783,"0.157647300130166","0.286613584856944","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","0","14961.0742300566",0.556985549962221,"0.213042129763864",0.726374065878783,"0.157647300130166","0.286613584856944","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Municipal // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male","THA2012","Thailand","MICS","Thailand","2012","Y","E14","","Y","Both","Two","THA+2012+SecondaryEducation2035+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","THA","2019","Language+PoorerHousehold+Religion+Residence+Sex","1","17498.665892831",0.63154664710684,"0.197120464751358",0.823489759550523,"0.112272192164714","0.319782044544928","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male // Residence~Rural","1","17498.665892831",0.63154664710684,"0.197120464751358",0.823489759550523,"0.112272192164714","0.319782044544928","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Male // Residence~Rural","THA2019","Thailand","MICS","Thailand","2019","Y","E14","","Y","Both","Two","THA+2019+SecondaryEducation2035+Language+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","KGZ","2018","Ethnicity+PoorerHousehold+Residence+Sex","1","5873.15213862723",0.859897130198931,"0.151071956241764",0.93268144877571,"0.094511326826253","0.643466767970186","MAX-leaf // Ethnicity ~ Kyrgyz + Russian // PoorerHousehold ~ 0 // Sex ~ FEMALE // Residence ~ URBAN","MIN-leaf // Ethnicity~MinorEthnicity + Uzbek // PoorerHousehold~1","1","5873.15213862723",0.859897130198931,"0.151071956241764",0.93268144877571,"0.094511326826253","0.643466767970186","MAX-leaf // Ethnicity ~ Kyrgyz + Russian // PoorerHousehold ~ 0 // Sex ~ FEMALE // Residence ~ URBAN","MIN-leaf // Ethnicity~MinorEthnicity + Uzbek // PoorerHousehold~1","KGZ2018","Kyrgyzstan","MICS","Kyrgyzstan","2018","Y","E14","","Y","Both","Two","KGZ+2018+SecondaryEducation2035+Ethnicity+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","PAK","2012-2013","PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","23523.958923",0.32966740081397,"0.345515823233867",0.523946018000924,"0.186370153227632","0.040600125119092","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Sex~Female","PAK61","Pakistan","DHS","PK","61","N","E14","","Y","ALL","ALL","PAK+2012-2013+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","AFG","2010","Ethnicity+PoorerHousehold+Residence+Sex","0","23946.013054",0.092892700090984,"0.087866152718417",0.255639694214771,"0.112549339713561","0.004559193617282","MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // Sex~Female // Residence~Rural // Ethnicity~MinorEthnicity + Pashto + Uzbek/Turkmen // PoorerHousehold~1","0","23946.013054",0.092892700090984,"0.087866152718417",0.255639694214771,"0.112549339713561","0.004559193617282","MAX-leaf // Sex ~ Male // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // Sex~Female // Residence~Rural // Ethnicity~MinorEthnicity + Pashto + Uzbek/Turkmen // PoorerHousehold~1","AFG2010","Afghanistan","MICS","Afghanistan","2010","Y","E14","","Y","Both","Two","AFG+2010+SecondaryEducation2035+Ethnicity+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","LAO","2011","Ethnicity+PoorerHousehold+Religion+Residence+Sex","0","22687.8898988204",0.198113208696311,"0.108625360047118",0.533630412068091,"0.180556529972911","0.007659007298707","MAX-leaf // Residence ~ Urban // Ethnicity ~ MinorEthnicity + Lao // Sex ~ Male","MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Sex~Female","0","22687.8898988204",0.198113208696311,"0.108625360047118",0.533630412068091,"0.180556529972911","0.007659007298707","MAX-leaf // Residence ~ Urban // Ethnicity ~ MinorEthnicity + Lao // Sex ~ Male","MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Sex~Female","LAO2011","Lao","MICS","Lao","2011","Y","E14","","Y","Both","Two","LAO+2011+SecondaryEducation2035+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","LAO","2011","PoorerHousehold+Residence+Sex","0","22687.8898988204",0.198113208696311,"0.139805085527404",0.497305360568517,"0.180556529972911","0.007659007298707","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Sex~Female","0","22687.8898988204",0.198113208696311,"0.139805085527404",0.497305360568517,"0.180556529972911","0.007659007298707","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural with road + Rural without road // PoorerHousehold~1 // Sex~Female","LAO2011","Lao PDR","MICS","Lao PDR","2011","N","E14","","Y","Both","Two","LAO+2011+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","TON","2019","PoorerHousehold+Residence+Sex","1","2804.28433033417",0.431983797882538,"0.109137839404861",0.652369427395591,"0.39364213403145","0.248358462792737","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","1","2804.28433033417",0.431983797882538,"0.109137839404861",0.652369427395591,"0.39364213403145","0.248358462792737","MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","TON2019","Tonga","MICS","Tonga","2019","Y","E14","","Y","Both","Two","TON+2019+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","IDN","2012","PoorerHousehold+Residence+Sex","0","43508.197555",0.456017020652696,"0.211067023895701",0.672172919344111,"0.139481980271155","0.178121484593721","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male + NaN","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Female","0","43508.197555",0.456017020652696,"0.211067023895701",0.672172919344111,"0.139481980271155","0.178121484593721","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male + NaN","MIN-leaf // PoorerHousehold~1 // Residence~Rural // Sex~Female","IDN63","Indonesia","DHS","ID","63","Y","E14","","Y","Both","Two","IDN+2012+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","KGZ","2014","Language+PoorerHousehold+Religion+Residence+Sex","0","6866.9183318283",0.864208294545438,"0.286462469877672",0.962216691333526,"0.078575499562304","0.572027455646334","MAX-leaf // Language ~ Kyrgyz + Russian // Residence ~ Urban","MIN-leaf // Language~MinorLanguage + Uzbek // PoorerHousehold~1","0","6866.9183318283",0.864208294545438,"0.286462469877672",0.962216691333526,"0.078575499562304","0.572027455646334","MAX-leaf // Language ~ Kyrgyz + Russian // Residence ~ Urban","MIN-leaf // Language~MinorLanguage + Uzbek // PoorerHousehold~1","KGZ2014","Kyrgyzstan","MICS","Kyrgyzstan","2014","Y","E14","","Y","Both","Two","KGZ+2014+SecondaryEducation2035+Language+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","VNM","2010","PoorerHousehold+Residence+Sex","0","10931.7019645949",0.242334628303034,"0.154550985216129",0.473844411613623,"0.182230286671843","0.054145172376652","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Female","0","10931.7019645949",0.242334628303034,"0.154550985216129",0.473844411613623,"0.182230286671843","0.054145172376652","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female","MIN-leaf // PoorerHousehold~1 // Sex~Female","VNM2010","Viet Nam","MICS","Viet Nam","2010","Y","E14","","Y","Both","Two","VNM+2010+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","KHM","2014","PoorerHousehold+Residence+Sex","1","19832.111148",0.154779374172152,"0.089374272601268",0.44655354540012,"0.179139457947134","0.016743080363566","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","1","19832.111148",0.154779374172152,"0.089374272601268",0.44655354540012,"0.179139457947134","0.016743080363566","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","KHM72","Cambodia","DHS","KH","72","Y","E14","","Y","Both","Two","KHM+2014+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","TLS","2016","PoorerHousehold+Residence+Sex","1","12683.681947",0.479153471160435,"0.177883645255994",0.741053288793815,"0.16595593517684","0.171668900786819","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","1","12683.681947",0.479153471160435,"0.177883645255994",0.741053288793815,"0.16595593517684","0.171668900786819","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","TLS71","Timor-leste","DHS","TL","71","N","E14","","Y","Both","Two","TLS+2016+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","THA","2015","Language+PoorerHousehold+Religion+Residence+Sex","0.5","17891.2880975638",0.584072675652874,"0.217511335214414",0.757415109578768,"0.036477930527729","0.158422324130506","MAX-leaf // PoorerHousehold ~ 0 // Language ~ Thai // Sex ~ Female // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Language~MinorLanguage // Sex~Male","0.5","17891.2880975638",0.584072675652874,"0.217511335214414",0.757415109578768,"0.036477930527729","0.158422324130506","MAX-leaf // PoorerHousehold ~ 0 // Language ~ Thai // Sex ~ Female // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // Language~MinorLanguage // Sex~Male","THA2015","Thailand","MICS","Thailand","2015","Y","E14","","Y","Both","Two","THA+2015+SecondaryEducation2035+Language+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","KAZ","2010","Ethnicity+PoorerHousehold+Religion+Residence+Sex","0","13460.5755563363",0.992131840294871,"0.632935168654889",0.995980266935024,"0.094266253446463","0.971947555918217","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian","0","13460.5755563363",0.992131840294871,"0.632935168654889",0.995980266935024,"0.094266253446463","0.971947555918217","MAX-leaf // PoorerHousehold ~ 0","MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian","KAZ2010","Kazakhstan","MICS","Kazakhstan","2010","Y","E14","","Y","Both","Two","KAZ+2010+SecondaryEducation2035+Ethnicity+PoorerHousehold+Religion+Residence+Sex"
"SecondaryEducation2035","TLS","2016","PoorerHousehold+Residence+Sex","1","12683.681947",0.479153471160435,"0.177883645255994",0.741053288793815,"0.16595593517684","0.171668900786819","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","1","12683.681947",0.479153471160435,"0.177883645255994",0.741053288793815,"0.16595593517684","0.171668900786819","MAX-leaf // Residence ~ Urban // Sex ~ Male","MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female","TLS71","Timor-Leste","DHS","TL","71","Y","E14","","Y","Both","Two","TLS+2016+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","IND","2016","PoorerHousehold+Residence+Sex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IND71","India","DHS","IA","71","Y","E14","","Y","Other","Other","IND+2016+SecondaryEducation2035+PoorerHousehold+Residence+Sex"
"SecondaryEducation2035","UZB","2006","Language+PoorerHousehold+Residence+Sex","1","14451.590707",0.927236145257653,"0.332255665369357",0.953747305385555,"0.394465734228046","0.901979441708028","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // PoorerHousehold~1","1","14451.590707",0.927236145257653,"0.332255665369357",0.953747305385555,"0.394465734228046","0.901979441708028","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // PoorerHousehold~1","UZB2006","Uzbekistan","MICS","Uzbekistan","2006","Y","E14","","Y","Both","Two","UZB+2006+SecondaryEducation2035+Language+PoorerHousehold+Residence+Sex"
