"IndicatorName","SurveyID","FormularString","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y","VariableID","DatasetSource","MergeResult","AnaResult","Country_ISO","Year","TreeID"
"Wasting","KHM72","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","4949.044968",0.099201806444366,"0.242153395806445",0.126487260234301,"0.102096737101218","0.072444618245087","MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 4","MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower // Under5~2 + 4 + 5","NAN","1","4949.044968",0.099201806444366,"0.242153395806445",0.126487260234301,"0.102096737101218","0.072444618245087","MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 0 + 1 + 4","MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower // Under5~2 + 4 + 5","Y","K17","","Other","Other","KHM","2014","KHM+2014+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","VNM2010","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0","3568.03107482325",0.041909215563715,"0.035291385257171",0.104304999725063,"0.046243588650761","0.001566015454803","MAX-leaf // MotherEducation ~ Lower // Residence ~ Urban","MIN-leaf // MotherEducation~Higher // Residence~Urban // Sex~Male","Y","0","3568.03107482325",0.041909215563715,"0.035291385257171",0.104304999725063,"0.046243588650761","0.001566015454803","MAX-leaf // MotherEducation ~ Lower // Residence ~ Urban","MIN-leaf // MotherEducation~Higher // Residence~Urban // Sex~Male","Y","K17","","Both","Two","VNM","2010","VNM+2010+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","VNM2013","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","K17","","Both","None","VNM","2013","VNM+2013+Wasting+"
"Wasting","GEO2018","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","1948.46017330989",0.00630101408792,"0.164332337712748",0.022990394650248,"0.458781037690689","0.0851491936681","MAX-leaf // MotherEducation ~ Lower // Residence ~ URBAN","MIN-leaf // MotherEducation~Lower // Residence~RURAL // NUnder5~1","NAN","1","1948.46017330989",0.00630101408792,"0.164332337712748",0.022990394650248,"0.458781037690689","0.0851491936681","MAX-leaf // MotherEducation ~ Lower // Residence ~ URBAN","MIN-leaf // MotherEducation~Lower // Residence~RURAL // NUnder5~1","Y","K17","","Other","Other","GEO","2018","GEO+2018+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","BGD61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","8053.204165",0.158555051981598,"0.292232953465673",0.187229178221646,"0.092263366453469","0.111514273506084","MAX-leaf // MotherEducation ~ Lower // Under5 ~ 1 + 6","MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 1 + 5 // Residence~Urban","NAN","0","8053.204165",0.158555051981598,"0.292232953465673",0.187229178221646,"0.092263366453469","0.111514273506084","MAX-leaf // MotherEducation ~ Lower // Under5 ~ 1 + 6","MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 1 + 5 // Residence~Urban","Y","K17","","Other","Other","BGD","2011","BGD+2011+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","BGD70","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0.5","7396.089136",0.147303201457793,"0.21414552540893",0.186241340578754,"0.216757115756857","0.118384087026888","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // PoorerHousehold~0 // Residence~Urban","NAN","0.5","7396.089136",0.147303201457793,"0.21414552540893",0.186241340578754,"0.216757115756857","0.118384087026888","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // PoorerHousehold~0 // Residence~Urban","Y","K17","","Other","Other","BGD","2014","BGD+2014+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","KHM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","4015.877264",0.108893898456554,"0.150324123551202",0.138587263721074,"0.087768771012918","0.090936619343569","MAX-leaf // MotherEducation ~ Lower // Under5 ~ 1 + 2 // Sex ~ Male // PoorerHousehold ~ 0","MIN-leaf // MotherEducation~Lower // Under5~0 + 3 + 4 + 5","NAN","0","4015.877264",0.108893898456554,"0.150324123551202",0.138587263721074,"0.087768771012918","0.090936619343569","MAX-leaf // MotherEducation ~ Lower // Under5 ~ 1 + 2 // Sex ~ Male // PoorerHousehold ~ 0","MIN-leaf // MotherEducation~Lower // Under5~0 + 3 + 4 + 5","Y","K17","","Other","Other","KHM","2010","KHM+2010+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","KGZ61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","4366.88065",0.027720775240331,"0.233678539394018",0.037143318856805,"0.165696247961346","0.014657958287349","MAX-leaf // MotherEducation ~ Higher","MIN-leaf // MotherEducation~Lower + Secondary // PoorerHousehold~1 // Sex~Female","Y","1","4366.88065",0.027720775240331,"0.233678539394018",0.037143318856805,"0.165696247961346","0.014657958287349","MAX-leaf // MotherEducation ~ Higher","MIN-leaf // MotherEducation~Lower + Secondary // PoorerHousehold~1 // Sex~Female","Y","K17","","Both","Two","KGZ","2012","KGZ+2012+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","THA2015","Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0.5","10942.0652511735",0.054172741369865,"0.069273981214618",0.083406950395951,"0.084811290469527","0.025804699841076","MAX-leaf // Residence ~ Rural // Language ~ MinorLanguage","MIN-leaf // Residence~Urban // NUnder5~1 // MotherEducation~Lower","Y","0.5","10942.0652511735",0.054172741369865,"0.069273981214618",0.083406950395951,"0.084811290469527","0.025804699841076","MAX-leaf // Residence ~ Rural // Language ~ MinorLanguage","MIN-leaf // Residence~Urban // NUnder5~1 // MotherEducation~Lower","Y","K17","","Both","Two","THA","2015","THA+2015+Wasting+Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","LAO2011","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","10671.2566545528",0.06036309551455,"0.257148215015068",0.072371624459014,"0.245689100237222","0.050198910037641","MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1","MIN-leaf // Sex~Female // NUnder5~2 + 3 + 4 + 5 + 6 + 8 + 9","Y","0","10671.2566545528",0.06036309551455,"0.257148215015068",0.072371624459014,"0.245689100237222","0.050198910037641","MAX-leaf // Sex ~ Male // PoorerHousehold ~ 1","MIN-leaf // Sex~Female // NUnder5~2 + 3 + 4 + 5 + 6 + 8 + 9","N","K17","","Both","Two","LAO","2011","LAO+2011+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","VNM2013","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","K17","","Both","None","VNM","2013","VNM+2013+Wasting+"
"Wasting","VNM2013","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","K17","","Both","None","VNM","2013","VNM+2013+Wasting+"
"Wasting","THA2019","Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","1","12054.7367145076",0.077354784465421,"0.06101462490298",0.116243767009652,"0.125470805833622","0.028875298589986","MAX-leaf // PoorerHousehold ~ 1 // Language ~ MinorLanguage","MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female","Y","1","12054.7367145076",0.077354784465421,"0.06101462490298",0.116243767009652,"0.125470805833622","0.028875298589986","MAX-leaf // PoorerHousehold ~ 1 // Language ~ MinorLanguage","MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female","Y","K17","","Both","Two","THA","2019","THA+2019+Wasting+Language+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","TON2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","1270.53453023488",0.010607083775391,"0.087857798288938",0.040393741412797,"0.090173638620852","0","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Female","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Male","Y","1","1270.53453023488",0.010607083775391,"0.087857798288938",0.040393741412797,"0.090173638620852","0","MAX-leaf // NUnder5 ~ 2 // PoorerHousehold ~ 1 // Sex ~ Female","MIN-leaf // NUnder5~2 // PoorerHousehold~1 // Sex~Male","Y","K17","","Both","Two","TON","2019","TON+2019+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","TJK61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","5119.801641",0.100394765274462,"0.093646261441167",0.134623795810754,"0.111994976213181","0.080765561625851","MAX-leaf // MotherEducation ~ Lower","MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 7 + 9 // PoorerHousehold~0","Y","0","5119.801641",0.100394765274462,"0.093646261441167",0.134623795810754,"0.111994976213181","0.080765561625851","MAX-leaf // MotherEducation ~ Lower","MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 7 + 9 // PoorerHousehold~0","Y","K17","","Both","Two","TJK","2012","TJK+2012+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","PAK61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","3487.767426",0.108265892440272,"0.197162799294978",0.1652064686476,"0.236812472311908","0.055058578244287","MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1 + 3 + 6","MIN-leaf // PoorerHousehold~0 // Under5~2 + 7 + 8 + 13","Y","0","3487.767426",0.108265892440272,"0.197162799294978",0.1652064686476,"0.236812472311908","0.055058578244287","MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1 + 3 + 6","MIN-leaf // PoorerHousehold~0 // Under5~2 + 7 + 8 + 13","N","K17","","Both","Two","PAK","2013","PAK+2013+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","IND71","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","223606.99662",0.213035665319335,"0.241542619369766",0.243558392213298,"0.24916460241038","0.185331687794073","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // PoorerHousehold~0 // Sex~Female","Y","1","223606.99662",0.213035665319335,"0.241542619369766",0.243558392213298,"0.24916460241038","0.185331687794073","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // PoorerHousehold~0 // Sex~Female","N","K17","","Both","Two","IND","2016","IND+2016+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","PNG70","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","3892.227949",0.091299002436715,"0.17332106362715",0.134041261485416,"0.353174221297387","0.068555978231524","MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2 + 5 + 6","MIN-leaf // PoorerHousehold~0 // Under5~1 + 3 + 6","Y","1","3892.227949",0.091299002436715,"0.17332106362715",0.134041261485416,"0.353174221297387","0.068555978231524","MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2 + 5 + 6","MIN-leaf // PoorerHousehold~0 // Under5~1 + 3 + 6","N","K17","","Both","Two","PNG","2018","PNG+2018+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","THA2012","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","0","8874.24557590152",0.067422945442104,"0.043182947429945",0.098118693706694,"0.19977948210065","0.04495976066693","MAX-leaf // Religion ~ MinorReligion + Buddhism // Sex ~ Female // PoorerHousehold ~ 1 // Residence ~ Urban","MIN-leaf // Religion~MinorReligion + Buddhism // Sex~Female // PoorerHousehold~0 // MotherEducation~Lower + Secondary","Y","0","8874.24557590152",0.067422945442104,"0.043182947429945",0.098118693706694,"0.19977948210065","0.04495976066693","MAX-leaf // Religion ~ MinorReligion + Buddhism // Sex ~ Female // PoorerHousehold ~ 1 // Residence ~ Urban","MIN-leaf // Religion~MinorReligion + Buddhism // Sex~Female // PoorerHousehold~0 // MotherEducation~Lower + Secondary","Y","K17","","Both","Two","THA","2012","THA+2012+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","THA2015","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0.5","10942.0652511735",0.054172741369865,"0.158482590908231",0.07636027149396,"0.084811290469527","0.025804699841076","MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 1 // Sex ~ Female","MIN-leaf // Residence~Urban // NUnder5~1 // MotherEducation~Lower","Y","0.5","10942.0652511735",0.054172741369865,"0.158482590908231",0.07636027149396,"0.084811290469527","0.025804699841076","MAX-leaf // Residence ~ Rural // PoorerHousehold ~ 1 // Sex ~ Female","MIN-leaf // Residence~Urban // NUnder5~1 // MotherEducation~Lower","Y","K17","","Both","Two","THA","2015","THA+2015+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","TJK70","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","6727.313569",0.057026147966078,"0.133386120001151",0.100704683138093,"0.243993198795397","0.033462932457522","MAX-leaf // Residence ~ Urban // Under5 ~ 2 + 3 + 4 + 5 + 6","MIN-leaf // Residence~Rural // Under5~0 + 1 + 2 + 6 + 7 // PoorerHousehold~0","Y","1","6727.313569",0.057026147966078,"0.133386120001151",0.100704683138093,"0.243993198795397","0.033462932457522","MAX-leaf // Residence ~ Urban // Under5 ~ 2 + 3 + 4 + 5 + 6","MIN-leaf // Residence~Rural // Under5~0 + 1 + 2 + 6 + 7 // PoorerHousehold~0","Y","K17","","Both","Two","TJK","2017","TJK+2017+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","AFG2010","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","1","No Analysis",NA,"",NA,"","","","","Y","K17","","Other","None","AFG","2010","AFG+2010+Wasting+"
"Wasting","TKM2015","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","3705.93585320607",0.041993358254859,"0.195372815496295",0.054348081069713,"0.135174825241652","0.029330873012444","MAX-leaf // NUnder5 ~ 1 // Residence ~ Rural","MIN-leaf // NUnder5~1 // Residence~Urban","Y","0","3705.93585320607",0.041993358254859,"0.195372815496295",0.054348081069713,"0.135174825241652","0.029330873012444","MAX-leaf // NUnder5 ~ 1 // Residence ~ Rural","MIN-leaf // NUnder5~1 // Residence~Urban","Y","K17","","Both","Two","TKM","2015","TKM+2015+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","THA2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","12054.7367145076",0.077354784465421,"0.100757306824987",0.103839211216647,"0.182531784681558","0.03914148114484","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5","MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower + Secondary // Sex~Female","Y","1","12054.7367145076",0.077354784465421,"0.100757306824987",0.103839211216647,"0.182531784681558","0.03914148114484","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5","MIN-leaf // PoorerHousehold~0 // MotherEducation~Lower + Secondary // Sex~Female","Y","K17","","Both","Two","THA","2019","THA+2019+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","KIR2019","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","1","2142.49924056921",0.036012646694034,"0.055814123268028",0.078323129156899,"0.056210050112674","0.011577070641552","MAX-leaf // Religion ~ RomanCatholic // NUnder5 ~ 3 + 4 + 5 // PoorerHousehold ~ 1","MIN-leaf // Religion~RomanCatholic // NUnder5~1 // MotherEducation~Higher // Sex~Female","Y","1","2142.49924056921",0.036012646694034,"0.055814123268028",0.078323129156899,"0.056210050112674","0.011577070641552","MAX-leaf // Religion ~ RomanCatholic // NUnder5 ~ 3 + 4 + 5 // PoorerHousehold ~ 1","MIN-leaf // Religion~RomanCatholic // NUnder5~1 // MotherEducation~Higher // Sex~Female","Y","K17","","Both","Two","KIR","2019","KIR+2019+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","GEO2018","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","1948.46017330989",0.00630101408792,"0.095576977794085",0.038966027770888,"0.458781037690689","0.0851491936681","MAX-leaf // MotherEducation ~ Lower // Residence ~ URBAN // NUnder5 ~ 1","MIN-leaf // MotherEducation~Lower // Residence~RURAL // NUnder5~1","NAN","1","1948.46017330989",0.00630101408792,"0.095576977794085",0.038966027770888,"0.458781037690689","0.0851491936681","MAX-leaf // MotherEducation ~ Lower // Residence ~ URBAN // NUnder5 ~ 1","MIN-leaf // MotherEducation~Lower // Residence~RURAL // NUnder5~1","Y","K17","","Other","Other","GEO","2018","GEO+2018+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","BTN2010","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","5862.659599",0.059806015696324,"0.091109812531349",0.09121598531586,"0.057562715914389","0.03061704552766","MAX-leaf // Residence ~ Urban // NUnder5 ~ 2 + 3","MIN-leaf // Residence~Rural // Sex~Female // PoorerHousehold~0 // NUnder5~2 + 3 + 4","NAN","1","5862.659599",0.059806015696324,"0.091109812531349",0.09121598531586,"0.057562715914389","0.03061704552766","MAX-leaf // Residence ~ Urban // NUnder5 ~ 2 + 3","MIN-leaf // Residence~Rural // Sex~Female // PoorerHousehold~0 // NUnder5~2 + 3 + 4","Y","K17","","Other","Other","BTN","2010","BTN+2010+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","KIR2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","2142.49924056921",0.036012646694034,"0.115414113622801",0.069591362500857,"0.252138639968196","0.021984831390185","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5 // Sex ~ Female","MIN-leaf // PoorerHousehold~0 // NUnder5~1","Y","1","2142.49924056921",0.036012646694034,"0.115414113622801",0.069591362500857,"0.252138639968196","0.021984831390185","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5 // Sex ~ Female","MIN-leaf // PoorerHousehold~0 // NUnder5~1","Y","K17","","Both","Two","KIR","2019","KIR+2019+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","MNG2018","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","5882.34960537499",0.009951748598644,"0.057953337501751",0.032440753036173,"0.148529416239295","0.000581477230218","MAX-leaf // Ethnicity ~ Khalkh + Kazakh // PoorerHousehold ~ 1 // Residence ~ Urban // NUnder5 ~ 2 + 3 + 4","MIN-leaf // Ethnicity~MinorEthnicity","Y","1","5882.34960537499",0.009951748598644,"0.057953337501751",0.032440753036173,"0.148529416239295","0.000581477230218","MAX-leaf // Ethnicity ~ Khalkh + Kazakh // PoorerHousehold ~ 1 // Residence ~ Urban // NUnder5 ~ 2 + 3 + 4","MIN-leaf // Ethnicity~MinorEthnicity","Y","K17","","Both","Two","MNG","2018","MNG+2018+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","VNM2013","","1","No Analysis",NA,"",NA,"","","","","Y","1","No Analysis",NA,"",NA,"","","","","Y","K17","","Both","None","VNM","2013","VNM+2013+Wasting+"
"Wasting","NPL7H","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0.5","2487.432358",0.097517481920608,"0.282807282673454",0.124667429669953,"0.13152258510581","0.066656143778658","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 0","MIN-leaf // MotherEducation~Secondary + Higher // Under5~2 + 4 + 5","Y","0.5","2487.432358",0.097517481920608,"0.282807282673454",0.124667429669953,"0.13152258510581","0.066656143778658","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 0","MIN-leaf // MotherEducation~Secondary + Higher // Under5~2 + 4 + 5","Y","K17","","Both","Two","NPL","2016","NPL+2016+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","THA2012","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","8874.24557590152",0.067422945442104,"0.158993497898883",0.094646788998272,"0.214985562710096","0.048796737265153","MAX-leaf // Sex ~ Male // Residence ~ Rural // MotherEducation ~ Secondary + Higher","MIN-leaf // Sex~Female // PoorerHousehold~0 // MotherEducation~Lower + Secondary","Y","0","8874.24557590152",0.067422945442104,"0.158993497898883",0.094646788998272,"0.214985562710096","0.048796737265153","MAX-leaf // Sex ~ Male // Residence ~ Rural // MotherEducation ~ Secondary + Higher","MIN-leaf // Sex~Female // PoorerHousehold~0 // MotherEducation~Lower + Secondary","Y","K17","","Both","Two","THA","2012","THA+2012+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","VNM2010","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","3568.03107482325",0.041909215563715,"0.124863752874286",0.074814970756321,"0.177576258831054","0.020590682575131","MAX-leaf // MotherEducation ~ Lower // Sex ~ Male","MIN-leaf // MotherEducation~Higher","Y","0","3568.03107482325",0.041909215563715,"0.124863752874286",0.074814970756321,"0.177576258831054","0.020590682575131","MAX-leaf // MotherEducation ~ Lower // Sex ~ Male","MIN-leaf // MotherEducation~Higher","Y","K17","","Both","Two","VNM","2010","VNM+2010+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","KAZ2015","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","5218.47093504193",0.031143883866782,"0.050564658174536",0.053464225678275,"0.199883486025768","0.018620354327241","MAX-leaf // MotherEducation ~ Secondary // PoorerHousehold ~ 0 // Ethnicity ~ Russian","MIN-leaf // MotherEducation~Higher // Sex~Male","Y","1","5218.47093504193",0.031143883866782,"0.050564658174536",0.053464225678275,"0.199883486025768","0.018620354327241","MAX-leaf // MotherEducation ~ Secondary // PoorerHousehold ~ 0 // Ethnicity ~ Russian","MIN-leaf // MotherEducation~Higher // Sex~Male","Y","K17","","Both","Two","KAZ","2015","KAZ+2015+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","KAZ2010","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","0","4954.60613205558",0.040771295857189,"0.09391551773283",0.070894720306546,"0.120535366186716","0.019574257883809","MAX-leaf // Residence ~ Urban // Sex ~ Male // NUnder5 ~ 2 + 3 + 4 + 5 + 6","MIN-leaf // Residence~Rural // MotherEducation~Higher","Y","0","4954.60613205558",0.040771295857189,"0.09391551773283",0.070894720306546,"0.120535366186716","0.019574257883809","MAX-leaf // Residence ~ Urban // Sex ~ Male // NUnder5 ~ 2 + 3 + 4 + 5 + 6","MIN-leaf // Residence~Rural // MotherEducation~Higher","Y","K17","","Both","Two","KAZ","2010","KAZ+2010+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","MDV71","MotherEducation+PoorerHousehold+Residence+Sex+Under5","1","2271.698668",0.092262568074015,"0.102755890245563",0.135486151014449,"0.150378368756432","0.049274837233121","MAX-leaf // Under5 ~ 1 + 2 + 4 // MotherEducation ~ Lower // Sex ~ Male","MIN-leaf // Under5~1 + 2 + 4 + 7 // MotherEducation~Higher","Y","1","2271.698668",0.092262568074015,"0.102755890245563",0.135486151014449,"0.150378368756432","0.049274837233121","MAX-leaf // Under5 ~ 1 + 2 + 4 // MotherEducation ~ Lower // Sex ~ Male","MIN-leaf // Under5~1 + 2 + 4 + 7 // MotherEducation~Higher","N","K17","","Both","Two","MDV","2017","MDV+2017+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
"Wasting","TON2019","Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex","1","1270.53453023488",0.010607083775391,"0.049977498213856",0.040190757622646,"0.197216145421821","0.082589781815793","MAX-leaf // Religion ~ FreeChurchTonga + LatterDaySaints + MinorReligion // Residence ~ Urban // Sex ~ Male","MIN-leaf // Religion~FreeChurchTonga + LatterDaySaints + MinorReligion // Residence~Rural // PoorerHousehold~0 // Sex~Female","Y","1","1270.53453023488",0.010607083775391,"0.049977498213856",0.040190757622646,"0.197216145421821","0.082589781815793","MAX-leaf // Religion ~ FreeChurchTonga + LatterDaySaints + MinorReligion // Residence ~ Urban // Sex ~ Male","MIN-leaf // Religion~FreeChurchTonga + LatterDaySaints + MinorReligion // Residence~Rural // PoorerHousehold~0 // Sex~Female","Y","K17","","Both","Two","TON","2019","TON+2019+Wasting+Ethnicity+MotherEducation+NUnder5+PoorerHousehold+Religion+Residence+Sex"
"Wasting","BGD2019","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","22010.6354624118",0.100212500402984,"0.217956084698405",0.127433631220084,"0.223175374928906","0.077225805387742","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female","NAN","1","22010.6354624118",0.100212500402984,"0.217956084698405",0.127433631220084,"0.223175374928906","0.077225805387742","MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male","MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary // Sex~Female","Y","K17","","Other","Other","BGD","2019","BGD+2019+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","KAZ2015","MotherEducation+NUnder5+PoorerHousehold+Residence+Sex","1","5218.47093504193",0.031143883866782,"0.265995510279678",0.041996382924712,"0.199883486025768","0.018620354327241","MAX-leaf // MotherEducation ~ Secondary // PoorerHousehold ~ 0","MIN-leaf // MotherEducation~Higher // Sex~Male","Y","1","5218.47093504193",0.031143883866782,"0.265995510279678",0.041996382924712,"0.199883486025768","0.018620354327241","MAX-leaf // MotherEducation ~ Secondary // PoorerHousehold ~ 0","MIN-leaf // MotherEducation~Higher // Sex~Male","Y","K17","","Both","Two","KAZ","2015","KAZ+2015+Wasting+MotherEducation+NUnder5+PoorerHousehold+Residence+Sex"
"Wasting","ARM61","MotherEducation+PoorerHousehold+Residence+Sex+Under5","0","1334.9543",0.040614954384581,"0.270429028169728",0.074627380396145,"0.30368096046434","0.011249481265678","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1","MIN-leaf // MotherEducation~Secondary","NAN","0","1334.9543",0.040614954384581,"0.270429028169728",0.074627380396145,"0.30368096046434","0.011249481265678","MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1","MIN-leaf // MotherEducation~Secondary","Y","K17","","Other","Other","ARM","2010","ARM+2010+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5"
