TreeID,IndicatorName.x,,SurveyID.x,FormularString.x,Latest...1.x,Sample.Size.x,Overall.Mean.x,Overall.Mean,,Max.Leaf.Size.x,Max.Leaf.Access.x,Min.Leaf.Size.x,Min.Leaf.Access.x,Max.Leaf.Characteristics.x,Min.Leaf.Characteristics.x,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,,,,,,InUse.x.x,Latest...1.y,Sample.Size.y,Overall.Mean.y,Max.Leaf.Size.y,Max.Leaf.Access.y,Min.Leaf.Size.y,Min.Leaf.Access.y,Max.Leaf.Characteristics.y,Min.Leaf.Characteristics.y,InUse.y.x,VariableID.x,DatasetSource.x,MergeResult,AnaResult,Country_ISO.x,Year.x,data1,IndicatorName.y,Country_ISO.y,Year.y,Analysis,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,FormularString.y,SurveyID.y,Country,Year.y,SurveySource,CountryCode,VersionCode,MetadataFile,InUse.x.y,MICS_Education_data,AdditionalVariables,Religion_data,Ethnicity_data,Language_data,VariableID.y,SurveySouce,DatasetSource.y,InUse.y.y,data2
VNM+2010+SecondaryEducation2035+PoorerHousehold+Residence+Sex,SecondaryEducation2035,,VNM2010,PoorerHousehold+Residence+Sex,0,10931.7019645949,24.23%,38.08%,13.85%,0.154550985216129,0.473844411613623,0.182230286671843,0.054145172376652,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Female,10931.7019645949,0.380793175295447,0.293073275361204,0.621220683429036,0.182230286671843,0.153168767346638,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,,,,,,Y,0,10931.7019645949,0.242334628303034,0.154550985216129,0.473844411613623,0.182230286671843,0.054145172376652,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Female,Y,E14,,Both,Two,VNM,2010,1,SecondaryEducation2035,VNM,2010,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,10931.7019645949,0.380793175295447,0.293073275361204,0.621220683429036,0.182230286671843,0.153168767346638,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold+Residence+Sex,VNM2010,Viet Nam,2010,MICS,Viet Nam,2010,,Y,Ready,,Ready,Ready,NN,E14,,,Y,1
KAZ+2010+SecondaryEducation2035+Ethnicity+PoorerHousehold+Religion+Residence+Sex,SecondaryEducation2035,,KAZ2010,Ethnicity+PoorerHousehold+Religion+Residence+Sex,0,13460.5755563363,99.21%,88.68%,10.53%,0.632935168654889,0.995980266935024,0.094266253446463,0.971947555918217,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian,13460.5755563363,0.886803347236118,0.184165522313884,0.952621015948352,0.094266253446463,0.7262107535413,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian,,,,,,Y,0,13460.5755563363,0.992131840294871,0.632935168654889,0.995980266935024,0.094266253446463,0.971947555918217,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian,Y,E14,,Both,Two,KAZ,2010,1,SecondaryEducation2035,KAZ,2010,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex + Religion + Ethnicity,13460.5755563363,0.886803347236118,0.184165522313884,0.952621015948352,0.094266253446463,0.7262107535413,MAX-leaf // PoorerHousehold ~ 0 // Ethnicity ~ Kazakh // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Ethnicity~MinorEthnicity + Russian,Ethnicity+PoorerHousehold+Religion+Residence+Sex,KAZ2010,Kazakhstan,2010,MICS,Kazakhstan,2010,,Y,Ready,,Ready,Ready,NN,E14,,,Y,1
KAZ+2010+SecondaryEducation2035+PoorerHousehold+Residence+Sex,SecondaryEducation2035,,KAZ2010,PoorerHousehold+Residence+Sex,0,13460.5755563363,99.21%,88.68%,10.53%,0.632935168654889,0.995980266935024,0.192752999742283,0.982460939385743,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // Sex~Male,13460.5755563363,0.886803347236118,0.256400744384299,0.930735756372876,0.192752999742283,0.828563524950108,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,,,,,,Y,0,13460.5755563363,0.992131840294871,0.632935168654889,0.995980266935024,0.192752999742283,0.982460939385743,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // Sex~Male,Y,E14,,Both,Two,KAZ,2010,1,SecondaryEducation2035,KAZ,2010,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,13460.5755563363,0.886803347236118,0.256400744384299,0.930735756372876,0.192752999742283,0.828563524950108,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold+Residence+Sex,KAZ2010,Kazakhstan,2010,MICS,Kazakhstan,2010,,Y,Ready,,Ready,Ready,NN,E14,,,Y,1
IDN+2017+SafeSanitationPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,SafeSanitationPR,,IDN71,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,188565.613132,90.59%,80.99%,9.60%,0.228726359311396,0.986580353174175,0.112183528940627,0.754789819308114,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Secondary + Higher // aGroupPR ~ 25-59 + 60+,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower // aGroupPR~25-59,188565.613132,0.809876713349089,0.109890957549584,0.974310236042609,0.112183528940627,0.53670399522477,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Secondary + Higher // aGroupPR ~ 25-59 + 60+ // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower // aGroupPR~25-59,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C19,,Both,All,IDN,2017,1,SafeSanitationPR,IDN,2017,SafeSanitationPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,188565.613132,0.809876713349089,0.109890957549584,0.974310236042609,0.112183528940627,0.53670399522477,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Secondary + Higher // aGroupPR ~ 25-59 + 60+ // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower // aGroupPR~25-59,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,IDN71,Indonesia,2017,DHS,ID,71,,Y,,,,,,C19,,,Y,1
MNG+2018+MobilePhone+aGroup+Education+PoorerHousehold+Residence+Sex,MobilePhone,,MNG2018,aGroup+Education+PoorerHousehold+Residence+Sex,1,15271,96.54%,87.07%,9.47%,0.185710619523143,0.9981688209255,0.082444764556523,0.876124191725096,MAX-leaf // PoorerHousehold ~ 0 // Education ~ Higher // aGroup ~ 25-34,MIN-leaf // PoorerHousehold~1 // Education~Lower + Secondary // Residence~Rural // aGroup~15-24 + 25-34,15271,0.87070138527255,0.236959904531929,0.996641621690655,0.165869949577631,0.48006316620608,MAX-leaf // Sex ~ Female // PoorerHousehold ~ 0 // Education ~ Higher,MIN-leaf // Sex~Male // PoorerHousehold~1,,,,,,Y,1,15271,0.965440271543417,0.185710619523143,0.9981688209255,0.082444764556523,0.876124191725096,MAX-leaf // PoorerHousehold ~ 0 // Education ~ Higher // aGroup ~ 25-34,MIN-leaf // PoorerHousehold~1 // Education~Lower + Secondary // Residence~Rural // aGroup~15-24 + 25-34,Y,I13,IR+WM,Both,Two,MNG,2018,1,MobilePhone,MNG,2018,MobilePhone ~ PoorerHousehold + Residence + aGroup + Education + Sex,15271,0.87070138527255,0.236959904531929,0.996641621690655,0.165869949577631,0.48006316620608,MAX-leaf // Sex ~ Female // PoorerHousehold ~ 0 // Education ~ Higher,MIN-leaf // Sex~Male // PoorerHousehold~1,aGroup+Education+PoorerHousehold+Residence+Sex,MNG2018,Mongolia,2018,MICS,Mongolia,2018,,Y,Ready,,Ready,Ready,NN,I13,BOTH,IR+WM,Y,1
MNG+2018+BasicWater+HighestEducation+PoorerHousehold+Residence,BasicWater,,MNG2018,HighestEducation+PoorerHousehold+Residence,1,13798,73.28%,82.52%,9.24%,0.386936385337179,0.918893190790051,0.253705575281798,0.372691237438913,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Residence~Rural,13798,0.82520011878485,0.386936385337175,0.971795077624177,0.253705575281798,0.490325936627879,MAX-leaf // Residence ~ Urban // PoorerHousehold ~ 0 // HighestEducation ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H12,HR+HH,Both,All,MNG,2018,1,BasicWater,MNG,2018,BasicWater ~ PoorerHousehold + Residence + HighestEducation,13798,0.82520011878485,0.386936385337175,0.971795077624177,0.253705575281798,0.490325936627879,MAX-leaf // Residence ~ Urban // PoorerHousehold ~ 0 // HighestEducation ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1,HighestEducation+PoorerHousehold+Residence,MNG2018,Mongolia,2018,MICS,Mongolia,2018,,Y,Ready,,Ready,Ready,NN,H12,BOTH,HR+HH,Y,1
LAO+2017+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence,ContraceptiveMethod,,LAO2017,aGroup+Education+NUnder5+PoorerHousehold+Residence,1,12670.4039566565,74.70%,66.27%,8.43%,0.192682768633777,0.822767486285869,0.102816312155823,0.674198814254125,MAX-leaf // Residence ~ RURAL WITH ROAD + RURAL WITHOUT ROAD // NUnder5 ~ 0 + 1 // PoorerHousehold ~ 0 // Education ~ Lower,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // NUnder5~2 + 3 + 4 + 5 + 6 + 7,14663.4912489376,0.662746147079073,0.248978954307013,0.821690559427884,0.121158350176641,0.459666965275296,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 // Education ~ Lower,MIN-leaf // aGroup~15-24 // Education~Secondary + Higher,,,,,,Y,1,12670.4039566565,0.747030156732502,0.192682768633777,0.822767486285869,0.102816312155823,0.674198814254125,MAX-leaf // Residence ~ RURAL WITH ROAD + RURAL WITHOUT ROAD // NUnder5 ~ 0 + 1 // PoorerHousehold ~ 0 // Education ~ Lower,MIN-leaf // Residence~RURAL WITH ROAD + RURAL WITHOUT ROAD // NUnder5~2 + 3 + 4 + 5 + 6 + 7,N,W11,IR+WM,Both,Two,LAO,2017,1,ContraceptiveMethod,LAO,2017,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,14663.4912489376,0.662746147079073,0.248978954307013,0.821690559427884,0.121158350176641,0.459666965275296,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 // Education ~ Lower,MIN-leaf // aGroup~15-24 // Education~Secondary + Higher,aGroup+Education+NUnder5+PoorerHousehold+Residence,LAO2017,Lao,2017,MICS,Lao,2017,,Y,Ready,,Ready,NA,NA,W11,BOTH,IR+WM,Y,1
IDN+2017+SafeSanitation+HighestEducation+PoorerHousehold+Residence,SafeSanitation,,IDN71,HighestEducation+PoorerHousehold+Residence,1,47963.001382,71.45%,79.76%,8.31%,0.190514275643918,0.932947493558129,0.145825191094585,0.427401818064118,MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,47963.001382,0.797609571496853,0.190540381474744,0.978340717991339,0.145825191094585,0.525495598937681,MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H16,HR+HH,Both,All,IDN,2017,1,SafeSanitation,IDN,2017,SafeSanitation ~ PoorerHousehold + Residence + HighestEducation,47963.001382,0.797609571496853,0.190540381474744,0.978340717991339,0.145825191094585,0.525495598937681,MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,IDN71,Indonesia,2017,DHS,ID,71,,Y,,,,,,H16,BOTH,HR+HH,Y,1
MNG+2018+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence,ContraceptiveMethod,,MNG2018,aGroup+Education+NUnder5+PoorerHousehold+Residence,1,5581.19236019881,62.62%,54.73%,7.89%,0.13169374541207,0.761514981264045,0.188983483225398,0.52669631130667,MAX-leaf // Residence ~ Rural // aGroup ~ 25-34,MIN-leaf // Residence~Urban // aGroup~15-24 + 35+ // NUnder5~0,7211.42060131219,0.547315568876965,0.115635368904849,0.718779260455591,0.221855938398403,0.450605517345485,MAX-leaf // Residence ~ Rural // aGroup ~ 25-34,MIN-leaf // Residence~Urban // aGroup~15-24 + 35+ // NUnder5~0,,,,,,Y,1,5581.19236019881,0.626233327949087,0.13169374541207,0.761514981264045,0.188983483225398,0.52669631130667,MAX-leaf // Residence ~ Rural // aGroup ~ 25-34,MIN-leaf // Residence~Urban // aGroup~15-24 + 35+ // NUnder5~0,Y,W11,IR+WM,Both,Two,MNG,2018,1,ContraceptiveMethod,MNG,2018,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,7211.42060131219,0.547315568876965,0.115635368904849,0.718779260455591,0.221855938398403,0.450605517345485,MAX-leaf // Residence ~ Rural // aGroup ~ 25-34,MIN-leaf // Residence~Urban // aGroup~15-24 + 35+ // NUnder5~0,aGroup+Education+NUnder5+PoorerHousehold+Residence,MNG2018,Mongolia,2018,MICS,Mongolia,2018,,Y,Ready,,Ready,Ready,NN,W11,BOTH,IR+WM,Y,1
BGD+2019+SecondaryEducation35plus+Ethnicity+PoorerHousehold+Religion+Residence+Sex,SecondaryEducation35plus,,BGD2019,Ethnicity+PoorerHousehold+Religion+Residence+Sex,1,52315.1092325491,16.27%,9.04%,7.23%,0.148893135260237,0.353164523759047,0.109788094146421,0.013080627437356,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,94143.2346071058,0.090394061573483,0.096163990207101,0.301591383224444,0.198199305104368,0.004414509738334,MAX-leaf//PoorerHousehold~0//Residence~Urban//Sex~Male,MIN-leaf//PoorerHousehold~1//Sex~Female,,,,,,Y,1,52315.1092325491,0.162667907429445,0.148893135260237,0.353164523759047,0.109788094146421,0.013080627437356,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Y,E16,,Both,Two,BGD,2019,1,SecondaryEducation35plus,BGD,2019,SecondaryEducation35plus~PoorerHousehold+Residence+Sex+Religion+Ethnicity,94143.2346071058,0.090394061573483,0.096163990207101,0.301591383224444,0.198199305104368,0.004414509738334,MAX-leaf//PoorerHousehold~0//Residence~Urban//Sex~Male,MIN-leaf//PoorerHousehold~1//Sex~Female,Ethnicity+PoorerHousehold+Religion+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,E16,,,Y,1
BGD+2019+SecondaryEducation35plus+PoorerHousehold+Residence+Sex,SecondaryEducation35plus,,BGD2019,PoorerHousehold+Residence+Sex,1,52315.1092325491,16.27%,9.04%,7.23%,0.148893135260236,0.353164523759052,0.109788094146421,0.013080627437356,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,94143.2346071058,0.090394061573483,0.184781788684491,0.236550477897821,0.198199305104368,0.004414509738334,MAX-leaf//PoorerHousehold~0//Residence~Urban,MIN-leaf//PoorerHousehold~1//Sex~Female,,,,,,Y,1,52315.1092325491,0.162667907429445,0.148893135260236,0.353164523759052,0.109788094146421,0.013080627437356,MAX-leaf // Residence ~ Urban // Sex ~ Male,MIN-leaf // Residence~Rural // PoorerHousehold~1 // Sex~Female,Y,E16,,Both,Two,BGD,2019,1,SecondaryEducation35plus,BGD,2019,SecondaryEducation35plus~PoorerHousehold+Residence+Sex,94143.2346071058,0.090394061573483,0.184781788684491,0.236550477897821,0.198199305104368,0.004414509738334,MAX-leaf//PoorerHousehold~0//Residence~Urban,MIN-leaf//PoorerHousehold~1//Sex~Female,PoorerHousehold+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,E16,,,Y,1
IDN+2012+BasicWater+HighestEducation+PoorerHousehold+Residence,BasicWater,,IDN63,HighestEducation+PoorerHousehold+Residence,0,43852.000687,66.66%,73.32%,6.65%,0.127582313038194,0.6969788636702,0.175398869002577,0.631751115252052,MAX-leaf // Residence ~ Urban // PoorerHousehold ~ 0 // HighestEducation ~ Higher,MIN-leaf // Residence~Rural // HighestEducation~Secondary + Higher // PoorerHousehold~1,43852.000687,0.733168875406207,0.127582313038194,0.929620403880811,0.139951804612175,0.478932442158923,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Residence~Rural // HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H12,HR+HH,Both,All,IDN,2012,1,BasicWater,IDN,2012,BasicWater ~ PoorerHousehold + Residence + HighestEducation,43852.000687,0.733168875406207,0.127582313038194,0.929620403880811,0.139951804612175,0.478932442158923,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Residence~Rural // HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,IDN63,Indonesia,2012,DHS,ID,63,,Y,,,,,,H12,BOTH,HR+HH,Y,1
KAZ+2010+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence,ContraceptiveMethod,,KAZ2010,aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence,0,5824.93831535719,72.08%,65.59%,6.49%,0.055880050234479,0.784442925105384,0.110927963935074,0.555241415310239,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 + 1 // Education ~ Lower // Ethnicity ~ MinorEthnicity,MIN-leaf // aGroup~15-24,7579.00548435548,0.655871077003683,0.055851870296363,0.837535519789743,0.071009715963041,0.518303744186354,MAX-leaf // aGroup ~ 15-24 // NUnder5 ~ 0 + 1 // Residence ~ Urban,MIN-leaf // aGroup~35+ // Education~Lower + Secondary // Residence~Urban // Ethnicity~Russian,,,,,,Y,0,5824.93831535719,0.720750352377936,0.055880050234479,0.784442925105384,0.110927963935074,0.555241415310239,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 + 1 // Education ~ Lower // Ethnicity ~ MinorEthnicity,MIN-leaf // aGroup~15-24,Y,W11,IR+WM,Both,Two,KAZ,2010,1,ContraceptiveMethod,KAZ,2010,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,7579.00548435548,0.655871077003683,0.055851870296363,0.837535519789743,0.071009715963041,0.518303744186354,MAX-leaf // aGroup ~ 15-24 // NUnder5 ~ 0 + 1 // Residence ~ Urban,MIN-leaf // aGroup~35+ // Education~Lower + Secondary // Residence~Urban // Ethnicity~Russian,aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence,KAZ2010,Kazakhstan,2010,MICS,Kazakhstan,2010,,Y,Ready,,Ready,Ready,NN,W11,BOTH,IR+WM,Y,1
KAZ+2010+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence,ContraceptiveMethod,,KAZ2010,aGroup+Education+NUnder5+PoorerHousehold+Residence,0,5824.93831535719,72.08%,65.59%,6.49%,0.512660736208024,0.761693894749241,0.110927963935074,0.555241415310239,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 + 1 // Education ~ Lower,MIN-leaf // aGroup~15-24,7579.00548435548,0.655871077003683,0.22543496832009,0.805375097961803,0.208852253485752,0.543077047831133,MAX-leaf // aGroup ~ 15-24 + 25-34 // NUnder5 ~ 0 + 1 // Residence ~ Urban,MIN-leaf // aGroup~35+ // Education~Lower + Secondary // Residence~Urban,,,,,,Y,0,5824.93831535719,0.720750352377936,0.512660736208024,0.761693894749241,0.110927963935074,0.555241415310239,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 + 1 // Education ~ Lower,MIN-leaf // aGroup~15-24,Y,W11,IR+WM,Both,Two,KAZ,2010,1,ContraceptiveMethod,KAZ,2010,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,7579.00548435548,0.655871077003683,0.22543496832009,0.805375097961803,0.208852253485752,0.543077047831133,MAX-leaf // aGroup ~ 15-24 + 25-34 // NUnder5 ~ 0 + 1 // Residence ~ Urban,MIN-leaf // aGroup~35+ // Education~Lower + Secondary // Residence~Urban,aGroup+Education+NUnder5+PoorerHousehold+Residence,KAZ2010,Kazakhstan,2010,MICS,Kazakhstan,2010,,Y,Ready,,Ready,Ready,NN,W11,BOTH,IR+WM,Y,1
LAO+2011+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence,ContraceptiveMethod,,LAO2011,aGroup+Education+NUnder5+PoorerHousehold+Residence,0,11361.5632920152,61.55%,55.63%,5.92%,0.101999381978058,0.783646895325745,0.083833126008322,0.468550246344301,MAX-leaf // aGroup ~ 25-34 // NUnder5 ~ 0 // Education ~ Lower,MIN-leaf // aGroup~15-24 // PoorerHousehold~1,12674.2524573306,0.556252371603505,0.122922932274369,0.772969851351601,0.186200070805931,0.413314116844063,MAX-leaf // NUnder5 ~ 0 // aGroup ~ 25-34,MIN-leaf // NUnder5~2 + 3 + 4 + 5 + 6 + 8 + 9,,,,,,Y,0,11361.5632920152,0.615495727591888,0.101999381978058,0.783646895325745,0.083833126008322,0.468550246344301,MAX-leaf // aGroup ~ 25-34 // NUnder5 ~ 0 // Education ~ Lower,MIN-leaf // aGroup~15-24 // PoorerHousehold~1,N,W11,IR+WM,Both,Two,LAO,2011,1,ContraceptiveMethod,LAO,2011,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,12674.2524573306,0.556252371603505,0.122922932274369,0.772969851351601,0.186200070805931,0.413314116844063,MAX-leaf // NUnder5 ~ 0 // aGroup ~ 25-34,MIN-leaf // NUnder5~2 + 3 + 4 + 5 + 6 + 8 + 9,aGroup+Education+NUnder5+PoorerHousehold+Residence,LAO2011,Lao,2011,MICS,Lao,2011,,Y,Ready,,Ready,Ready,NN,W11,BOTH,IR+WM,Y,1
KIR+2019+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence,ContraceptiveMethod,,KIR2019,aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence,1,1651.03961077844,51.09%,46.08%,5.01%,0.094101822705518,0.700151512197299,0.070512336741583,0.298833495996132,MAX-leaf // Religion ~ UnitingChurch // aGroup ~ 35+,MIN-leaf // Religion~LatterDaySaints + RomanCatholic // aGroup~15-24 // Education~Higher,1830.48823973884,0.460808994866482,0.087269886171773,0.680951540810953,0.077712660825427,0.244564351614097,MAX-leaf // Religion ~ UnitingChurch // aGroup ~ 35+,MIN-leaf // Religion~LatterDaySaints + RomanCatholic // aGroup~15-24 // Education~Higher,,,,,,Y,1,1651.03961077844,0.510893524517726,0.094101822705518,0.700151512197299,0.070512336741583,0.298833495996132,MAX-leaf // Religion ~ UnitingChurch // aGroup ~ 35+,MIN-leaf // Religion~LatterDaySaints + RomanCatholic // aGroup~15-24 // Education~Higher,Y,W11,IR+WM,Both,Two,KIR,2019,1,ContraceptiveMethod,KIR,2019,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education + Religion + Ethnicity,1830.48823973884,0.460808994866482,0.087269886171773,0.680951540810953,0.077712660825427,0.244564351614097,MAX-leaf // Religion ~ UnitingChurch // aGroup ~ 35+,MIN-leaf // Religion~LatterDaySaints + RomanCatholic // aGroup~15-24 // Education~Higher,aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence,KIR2019,Kiribati,2019,MICS,Kiribati,2019,,Y,Ready,,Ready,Ready,NN,W11,BOTH,IR+WM,Y,1
KIR+2019+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence,ContraceptiveMethod,,KIR2019,aGroup+Education+NUnder5+PoorerHousehold+Residence,1,1651.03961077844,51.09%,46.08%,5.01%,0.210126264018264,0.625578258826169,0.106724109035936,0.402801289536244,MAX-leaf // NUnder5 ~ 0 // aGroup ~ 25-34 + 35+,MIN-leaf // NUnder5~0 + 1 // aGroup~15-24,1830.48823973884,0.460808994866482,0.082627513640932,0.628285401077118,0.125186381031641,0.310727846718212,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 // PoorerHousehold ~ 1,MIN-leaf // aGroup~15-24 // Education~Higher,,,,,,Y,1,1651.03961077844,0.510893524517726,0.210126264018264,0.625578258826169,0.106724109035936,0.402801289536244,MAX-leaf // NUnder5 ~ 0 // aGroup ~ 25-34 + 35+,MIN-leaf // NUnder5~0 + 1 // aGroup~15-24,Y,W11,IR+WM,Both,Two,KIR,2019,1,ContraceptiveMethod,KIR,2019,ContraceptiveMethod ~ PoorerHousehold + Residence + aGroup + NUnder5 + Education,1830.48823973884,0.460808994866482,0.082627513640932,0.628285401077118,0.125186381031641,0.310727846718212,MAX-leaf // aGroup ~ 25-34 + 35+ // NUnder5 ~ 0 // PoorerHousehold ~ 1,MIN-leaf // aGroup~15-24 // Education~Higher,aGroup+Education+NUnder5+PoorerHousehold+Residence,KIR2019,Kiribati,2019,MICS,Kiribati,2019,,Y,Ready,,Ready,Ready,NN,W11,BOTH,IR+WM,Y,1
